dim_product,m_price,m_competing_price,dim_region,ds
Product4,40,7.945954003281631,US_OR,2022-03-21
Product4,40,7.787034923215999,US_OR,2022-03-22
Product4,40,7.631294224751679,US_OR,2022-03-23
Product4,40,7.478668340256645,US_OR,2022-03-24
Product4,40,7.329094973451512,US_OR,2022-03-25
Product4,40,7.182513073982482,US_OR,2022-03-26
Product4,40,7.038862812502832,US_OR,2022-03-27
Product4,40,6.898085556252775,US_OR,2022-03-28
Product4,40,6.76012384512772,US_OR,2022-03-29
Product4,40,6.6249213682251655,US_OR,2022-03-30
Product4,40,6.492422940860662,US_OR,2022-03-31
Product4,40,6.362574482043448,US_OR,2022-04-01
Product4,40,6.235322992402579,US_OR,2022-04-02
Product4,40,6.110616532554527,US_OR,2022-04-03
Product4,40,5.988404201903436,US_OR,2022-04-04
Product4,40,5.868636117865368,US_OR,2022-04-05
Product4,40,5.75126339550806,US_OR,2022-04-06
Product4,40,5.636238127597899,US_OR,2022-04-07
Product4,40,5.5235133650459405,US_OR,2022-04-08
Product4,40,5.413043097745022,US_OR,2022-04-09
Product4,40,5.304782235790121,US_OR,2022-04-10
Product4,40,5.198686591074319,US_OR,2022-04-11
Product4,40,5.094712859252832,US_OR,2022-04-12
Product4,40,4.992818602067775,US_OR,2022-04-13
Product4,40,4.892962230026419,US_OR,2022-04-14
Product4,40,4.79510298542589,US_OR,2022-04-15
Product4,40,4.699200925717372,US_OR,2022-04-16
Product4,40,4.605216907203025,US_OR,2022-04-17
Product4,40,4.513112569058965,US_OR,2022-04-18
Product4,40,4.422850317677786,US_OR,2022-04-19
Product4,40,4.33439331132423,US_OR,2022-04-20
Product4,40,4.247705445097745,US_OR,2022-04-21
Product4,40,4.16275133619579,US_OR,2022-04-22
Product4,40,4.079496309471875,US_OR,2022-04-23
Product4,40,3.997906383282437,US_OR,2022-04-24
Product4,40,3.917948255616788,US_OR,2022-04-25
Product4,40,3.839589290504452,US_OR,2022-04-26
Product4,40,3.762797504694363,US_OR,2022-04-27
Product4,40,3.6875415546004757,US_OR,2022-04-28
Product4,40,3.6137907235084663,US_OR,2022-04-29
Product4,40,3.541514909038297,US_OR,2022-04-30
Product4,40,3.470684610857531,US_OR,2022-05-01
Product4,40,3.4012709186403804,US_OR,2022-05-02
Product4,40,3.333245500267573,US_OR,2022-05-03
Product4,40,3.2665805902622216,US_OR,2022-05-04
Product4,40,3.2012489784569773,US_OR,2022-05-05
Product4,40,3.137223998887838,US_OR,2022-05-06
Product4,40,3.074479518910081,US_OR,2022-05-07
Product4,40,3.012989928531879,US_OR,2022-05-08
Product4,40,2.9527301299612416,US_OR,2022-05-09
Product4,40,2.8936755273620167,US_OR,2022-05-10
Product4,40,2.8358020168147764,US_OR,2022-05-11
Product4,40,2.779085976478481,US_OR,2022-05-12
Product4,40,2.723504256948911,US_OR,2022-05-13
Product4,40,2.669034171809933,US_OR,2022-05-14
Product4,40,2.6156534883737343,US_OR,2022-05-15
Product4,40,2.5633404186062596,US_OR,2022-05-16
Product4,40,2.5120736102341343,US_OR,2022-05-17
Product4,40,2.4618321380294517,US_OR,2022-05-18
Product4,40,2.4125954952688624,US_OR,2022-05-19
Product4,40,2.364343585363485,US_OR,2022-05-20
Product4,40,2.3170567136562155,US_OR,2022-05-21
Product4,40,2.2707155793830913,US_OR,2022-05-22
Product4,40,2.2253012677954294,US_OR,2022-05-23
Product4,40,2.1807952424395207,US_OR,2022-05-24
Product4,40,2.13717933759073,US_OR,2022-05-25
Product4,40,2.0944357508389158,US_OR,2022-05-26
Product4,40,2.0525470358221374,US_OR,2022-05-27
Product4,40,2.0114960951056946,US_OR,2022-05-28
Product4,40,1.9712661732035808,US_OR,2022-05-29
Product4,40,1.9318408497395092,US_OR,2022-05-30
Product4,40,1.893204032744719,US_OR,2022-05-31
Product4,40,1.8553399520898246,US_OR,2022-06-01
Product4,40,1.818233153048028,US_OR,2022-06-02
Product4,40,1.7818684899870674,US_OR,2022-06-03
Product4,40,1.746231120187326,US_OR,2022-06-04
Product4,40,1.7113064977835795,US_OR,2022-06-05
Product4,40,1.6770803678279078,US_OR,2022-06-06
Product4,40,1.6435387604713496,US_OR,2022-06-07
Product4,40,1.6106679852619226,US_OR,2022-06-08
Product4,40,1.578454625556684,US_OR,2022-06-09
Product4,40,1.5468855330455504,US_OR,2022-06-10
Product4,40,1.5159478223846394,US_OR,2022-06-11
Product4,40,1.4856288659369465,US_OR,2022-06-12
Product4,40,1.4559162886182075,US_OR,2022-06-13
Product4,40,1.4267979628458434,US_OR,2022-06-14
Product4,40,1.3982620035889264,US_OR,2022-06-15
Product4,40,1.370296763517148,US_OR,2022-06-16
Product4,40,1.3428908282468048,US_OR,2022-06-17
Product4,40,1.3160330116818688,US_OR,2022-06-18
Product4,40,1.2897123514482314,US_OR,2022-06-19
Product4,40,1.2639181044192667,US_OR,2022-06-20
Product4,40,1.2386397423308813,US_OR,2022-06-21
Product4,40,1.2138669474842636,US_OR,2022-06-22
Product4,40,1.1895896085345783,US_OR,2022-06-23
Product4,40,1.1657978163638867,US_OR,2022-06-24
Product4,40,1.142481860036609,US_OR,2022-06-25
Product4,40,1.1196322228358766,US_OR,2022-06-26
Product4,40,1.097239578379159,US_OR,2022-06-27
Product4,40,1.0752947868115759,US_OR,2022-06-28
Product4,40,1.0537888910753443,US_OR,2022-06-29
Product5,60,60,US_WA,2022-01-01
Product5,60,60,US_WA,2022-01-02
Product5,60,60,US_WA,2022-01-03
Product5,60,60,US_WA,2022-01-04
Product5,60,60,US_WA,2022-01-05
Product5,60,60,US_WA,2022-01-06
Product5,60,60,US_WA,2022-01-07
Product5,60,60,US_WA,2022-01-08
Product5,60,60,US_WA,2022-01-09
Product5,60,60,US_WA,2022-01-10
Product5,60,60,US_WA,2022-01-11
Product5,60,60,US_WA,2022-01-12
Product5,60,60,US_WA,2022-01-13
Product5,60,60,US_WA,2022-01-14
Product5,60,60,US_WA,2022-01-15
Product5,60,60,US_WA,2022-01-16
Product5,60,60,US_WA,2022-01-17
Product5,60,60,US_WA,2022-01-18
Product5,60,60,US_WA,2022-01-19
Product5,60,60,US_WA,2022-01-20
Product5,60,60,US_WA,2022-01-21
Product5,60,60,US_WA,2022-01-22
Product5,60,60,US_WA,2022-01-23
Product5,60,60,US_WA,2022-01-24
Product5,60,60,US_WA,2022-01-25
Product5,60,60,US_WA,2022-01-26
Product5,60,60,US_WA,2022-01-27
Product5,60,60,US_WA,2022-01-28
Product5,60,60,US_WA,2022-01-29
Product5,60,60,US_WA,2022-01-30
Product5,60,60,US_WA,2022-01-31
Product5,60,60,US_WA,2022-02-01
Product5,60,60,US_WA,2022-02-02
Product5,60,60,US_WA,2022-02-03
Product5,60,60,US_WA,2022-02-04
Product5,60,60,US_WA,2022-02-05
Product5,60,60,US_WA,2022-02-06
Product5,60,60,US_WA,2022-02-07
Product5,60,60,US_WA,2022-02-08
Product5,60,60,US_WA,2022-02-09
Product5,60,60,US_WA,2022-02-10
Product5,60,60,US_WA,2022-02-11
Product5,60,60,US_WA,2022-02-12
Product5,60,60,US_WA,2022-02-13
Product5,60,60,US_WA,2022-02-14
Product5,60,60,US_WA,2022-02-15
Product5,60,60,US_WA,2022-02-16
Product5,60,60,US_WA,2022-02-17
Product5,60,60,US_WA,2022-02-18
Product5,60,60,US_WA,2022-02-19
Product5,60,60,US_WA,2022-02-20
Product5,60,60,US_WA,2022-02-21
Product5,60,60,US_WA,2022-02-22
Product5,60,60,US_WA,2022-02-23
Product5,60,60,US_WA,2022-02-24
Product5,60,60,US_WA,2022-02-25
Product5,60,60,US_WA,2022-02-26
Product5,60,60,US_WA,2022-02-27
Product5,60,60,US_WA,2022-02-28
Product5,60,60,US_WA,2022-03-01
Product5,60,60,US_WA,2022-03-02
Product5,60,60,US_WA,2022-03-03
Product5,60,60,US_WA,2022-03-04
Product5,60,60,US_WA,2022-03-05
Product5,60,60,US_WA,2022-03-06
Product5,60,60,US_WA,2022-03-07
Product5,60,60,US_WA,2022-03-08
Product5,60,60,US_WA,2022-03-09
Product5,60,60,US_WA,2022-03-10
Product5,60,60,US_WA,2022-03-11
Product5,60,60,US_WA,2022-03-12
Product5,60,60,US_WA,2022-03-13
Product5,60,60,US_WA,2022-03-14
Product5,60,60,US_WA,2022-03-15
Product5,60,60,US_WA,2022-03-16
Product5,60,60,US_WA,2022-03-17
Product5,60,60,US_WA,2022-03-18
Product5,60,60,US_WA,2022-03-19
Product5,60,60,US_WA,2022-03-20
Product5,60,60,US_WA,2022-03-21
Product5,60,60,US_WA,2022-03-22
Product5,60,60,US_WA,2022-03-23
Product5,60,60,US_WA,2022-03-24
Product5,60,60,US_WA,2022-03-25
Product5,60,60,US_WA,2022-03-26
Product5,60,60,US_WA,2022-03-27
Product5,60,60,US_WA,2022-03-28
Product5,60,60,US_WA,2022-03-29
Product5,60,60,US_WA,2022-03-30
Product5,60,60,US_WA,2022-03-31
Product5,60,60,US_WA,2022-04-01
Product5,60,60,US_WA,2022-04-02
Product5,60,60,US_WA,2022-04-03
Product5,60,60,US_WA,2022-04-04
Product5,60,60,US_WA,2022-04-05
Product5,60,60,US_WA,2022-04-06
Product5,60,60,US_WA,2022-04-07
Product5,60,60,US_WA,2022-04-08
Product5,60,60,US_WA,2022-04-09
Product5,60,60,US_WA,2022-04-10
Product5,60,60,US_WA,2022-04-11
Product5,60,60,US_WA,2022-04-12
Product5,60,60,US_WA,2022-04-13
Product5,60,60,US_WA,2022-04-14
Product5,60,60,US_WA,2022-04-15
Product5,60,60,US_WA,2022-04-16
Product5,60,60,US_WA,2022-04-17
Product5,60,60,US_WA,2022-04-18
Product5,60,60,US_WA,2022-04-19
Product5,60,60,US_WA,2022-04-20
Product5,60,60,US_WA,2022-04-21
Product5,60,60,US_WA,2022-04-22
Product5,60,60,US_WA,2022-04-23
Product5,60,60,US_WA,2022-04-24
Product5,60,60,US_WA,2022-04-25
Product5,60,60,US_WA,2022-04-26
Product5,60,60,US_WA,2022-04-27
Product5,60,60,US_WA,2022-04-28
Product5,60,60,US_WA,2022-04-29
Product5,60,60,US_WA,2022-04-30
Product5,60,60,US_WA,2022-05-01
Product5,60,60,US_WA,2022-05-02
Product5,60,60,US_WA,2022-05-03
Product5,60,60,US_WA,2022-05-04
Product5,60,60,US_WA,2022-05-05
Product5,60,60,US_WA,2022-05-06
Product5,60,60,US_WA,2022-05-07
Product5,60,60,US_WA,2022-05-08
Product5,60,60,US_WA,2022-05-09
Product5,60,60,US_WA,2022-05-10
Product5,60,60,US_WA,2022-05-11
Product5,60,60,US_WA,2022-05-12
Product5,60,60,US_WA,2022-05-13
Product5,60,60,US_WA,2022-05-14
Product5,60,60,US_WA,2022-05-15
Product5,60,60,US_WA,2022-05-16
Product5,60,60,US_WA,2022-05-17
Product5,60,60,US_WA,2022-05-18
Product5,60,60,US_WA,2022-05-19
Product5,60,60,US_WA,2022-05-20
Product5,60,60,US_WA,2022-05-21
Product5,60,60,US_WA,2022-05-22
Product5,60,60,US_WA,2022-05-23
Product5,60,60,US_WA,2022-05-24
Product5,60,60,US_WA,2022-05-25
Product5,60,60,US_WA,2022-05-26
Product5,60,60,US_WA,2022-05-27
Product5,60,60,US_WA,2022-05-28
Product5,60,60,US_WA,2022-05-29
Product5,60,60,US_WA,2022-05-30
Product5,60,60,US_WA,2022-05-31
Product5,60,60,US_WA,2022-06-01
Product5,60,60,US_WA,2022-06-02
Product5,60,60,US_WA,2022-06-03
Product5,60,60,US_WA,2022-06-04
Product5,60,60,US_WA,2022-06-05
Product5,60,60,US_WA,2022-06-06
Product5,60,60,US_WA,2022-06-07
Product5,60,60,US_WA,2022-06-08
Product5,60,60,US_WA,2022-06-09
Product5,60,60,US_WA,2022-06-10
Product5,60,60,US_WA,2022-06-11
Product5,60,60,US_WA,2022-06-12
Product5,60,60,US_WA,2022-06-13
Product5,60,60,US_WA,2022-06-14
Product5,60,60,US_WA,2022-06-15
Product5,60,60,US_WA,2022-06-16
Product5,60,60,US_WA,2022-06-17
Product5,60,60,US_WA,2022-06-18
Product5,60,60,US_WA,2022-06-19
Product5,60,60,US_WA,2022-06-20
Product5,60,60,US_WA,2022-06-21
Product5,60,60,US_WA,2022-06-22
Product5,60,60,US_WA,2022-06-23
Product5,60,60,US_WA,2022-06-24
Product5,60,60,US_WA,2022-06-25
Product5,60,60,US_WA,2022-06-26
Product5,60,60,US_WA,2022-06-27
Product5,60,60,US_WA,2022-06-28
Product5,60,60,US_WA,2022-06-29
Product6,99,99,US_WA,2022-01-01
Product6,99,99,US_WA,2022-01-02
Product6,99,99,US_WA,2022-01-03
Product6,99,99,US_WA,2022-01-04
Product6,99,99,US_WA,2022-01-05
Product6,99,99,US_WA,2022-01-06
Product6,99,99,US_WA,2022-01-07
Product6,99,99,US_WA,2022-01-08
Product6,99,99,US_WA,2022-01-09
Product6,99,99,US_WA,2022-01-10
Product6,99,99,US_WA,2022-01-11
Product6,99,99,US_WA,2022-01-12
Product6,99,99,US_WA,2022-01-13
Product6,99,99,US_WA,2022-01-14
Product6,99,99,US_WA,2022-01-15
Product6,99,99,US_WA,2022-01-16
Product6,99,99,US_WA,2022-01-17
Product6,99,99,US_WA,2022-01-18
Product6,99,99,US_WA,2022-01-19
Product6,99,99,US_WA,2022-01-20
Product6,99,99,US_WA,2022-01-21
Product6,99,99,US_WA,2022-01-22
Product6,99,99,US_WA,2022-01-23
Product6,99,99,US_WA,2022-01-24
Product6,99,99,US_WA,2022-01-25
Product6,99,99,US_WA,2022-01-26
Product6,99,99,US_WA,2022-01-27
Product6,99,99,US_WA,2022-01-28
Product6,99,99,US_WA,2022-01-29
Product6,99,99,US_WA,2022-01-30
Product6,99,99,US_WA,2022-01-31
Product6,99,99,US_WA,2022-02-01
Product6,99,99,US_WA,2022-02-02
Product6,99,99,US_WA,2022-02-03
Product6,99,99,US_WA,2022-02-04
Product6,99,99,US_WA,2022-02-05
Product6,99,99,US_WA,2022-02-06
Product6,99,99,US_WA,2022-02-07
Product6,99,99,US_WA,2022-02-08
Product6,99,99,US_WA,2022-02-09
Product6,99,99,US_WA,2022-02-10
Product6,99,99,US_WA,2022-02-11
Product6,99,99,US_WA,2022-02-12
Product6,99,99,US_WA,2022-02-13
Product6,99,99,US_WA,2022-02-14
Product6,99,99,US_WA,2022-02-15
Product6,99,99,US_WA,2022-02-16
Product6,99,99,US_WA,2022-02-17
Product6,99,99,US_WA,2022-02-18
Product6,99,99,US_WA,2022-02-19
Product6,99,99,US_WA,2022-02-20
Product6,99,99,US_WA,2022-02-21
Product6,99,99,US_WA,2022-02-22
Product6,99,99,US_WA,2022-02-23
Product6,99,99,US_WA,2022-02-24
Product6,99,99,US_WA,2022-02-25
Product6,99,99,US_WA,2022-02-26
Product6,99,99,US_WA,2022-02-27
Product6,99,99,US_WA,2022-02-28
Product6,99,99,US_WA,2022-03-01
Product6,99,99,US_WA,2022-03-02
Product6,99,99,US_WA,2022-03-03
Product6,99,99,US_WA,2022-03-04
Product6,99,99,US_WA,2022-03-05
Product6,99,99,US_WA,2022-03-06
Product6,99,99,US_WA,2022-03-07
Product6,99,99,US_WA,2022-03-08
Product6,99,99,US_WA,2022-03-09
Product6,99,99,US_WA,2022-03-10
Product6,99,99,US_WA,2022-03-11
Product6,99,99,US_WA,2022-03-12
Product6,99,99,US_WA,2022-03-13
Product6,99,99,US_WA,2022-03-14
Product6,99,99,US_WA,2022-03-15
Product6,99,99,US_WA,2022-03-16
Product6,99,99,US_WA,2022-03-17
Product6,99,99,US_WA,2022-03-18
Product6,99,99,US_WA,2022-03-19
Product6,99,99,US_WA,2022-03-20
Product6,99,99,US_WA,2022-03-21
Product6,99,99,US_WA,2022-03-22
Product6,99,99,US_WA,2022-03-23
Product6,99,99,US_WA,2022-03-24
Product6,99,99,US_WA,2022-03-25
Product6,99,99,US_WA,2022-03-26
Product6,99,99,US_WA,2022-03-27
Product6,99,99,US_WA,2022-03-28
Product6,99,99,US_WA,2022-03-29
Product6,99,99,US_WA,2022-03-30
Product6,99,99,US_WA,2022-03-31
Product6,99,99,US_WA,2022-04-01
Product6,99,99,US_WA,2022-04-02
Product6,99,99,US_WA,2022-04-03
Product6,99,99,US_WA,2022-04-04
Product6,99,99,US_WA,2022-04-05
Product6,99,99,US_WA,2022-04-06
Product6,99,99,US_WA,2022-04-07
Product6,99,99,US_WA,2022-04-08
Product6,99,99,US_WA,2022-04-09
Product6,99,99,US_WA,2022-04-10
Product6,99,99,US_WA,2022-04-11
Product6,99,99,US_WA,2022-04-12
Product6,99,99,US_WA,2022-04-13
Product6,99,99,US_WA,2022-04-14
Product6,99,99,US_WA,2022-04-15
Product6,99,99,US_WA,2022-04-16
Product6,99,99,US_WA,2022-04-17
Product6,99,99,US_WA,2022-04-18
Product6,99,99,US_WA,2022-04-19
Product6,99,99,US_WA,2022-04-20
Product6,99,99,US_WA,2022-04-21
Product6,99,99,US_WA,2022-04-22
Product6,99,99,US_WA,2022-04-23
Product6,99,99,US_WA,2022-04-24
Product6,99,99,US_WA,2022-04-25
Product6,99,99,US_WA,2022-04-26
Product6,99,99,US_WA,2022-04-27
Product6,99,99,US_WA,2022-04-28
Product6,99,99,US_WA,2022-04-29
Product6,99,99,US_WA,2022-04-30
Product6,99,99,US_WA,2022-05-01
Product6,99,99,US_WA,2022-05-02
Product6,99,99,US_WA,2022-05-03
Product6,99,99,US_WA,2022-05-04
Product6,99,99,US_WA,2022-05-05
Product6,99,99,US_WA,2022-05-06
Product6,99,99,US_WA,2022-05-07
Product6,99,99,US_WA,2022-05-08
Product6,99,99,US_WA,2022-05-09
Product6,99,99,US_WA,2022-05-10
Product6,99,99,US_WA,2022-05-11
Product6,99,99,US_WA,2022-05-12
Product6,99,99,US_WA,2022-05-13
Product6,99,99,US_WA,2022-05-14
Product6,99,99,US_WA,2022-05-15
Product6,99,99,US_WA,2022-05-16
Product6,99,99,US_WA,2022-05-17
Product6,99,99,US_WA,2022-05-18
Product6,99,99,US_WA,2022-05-19
Product6,99,99,US_WA,2022-05-20
Product6,99,99,US_WA,2022-05-21
Product6,99,99,US_WA,2022-05-22
Product6,99,99,US_WA,2022-05-23
Product6,99,99,US_WA,2022-05-24
Product6,99,99,US_WA,2022-05-25
Product6,99,99,US_WA,2022-05-26
Product6,99,99,US_WA,2022-05-27
Product6,99,99,US_WA,2022-05-28
Product6,99,99,US_WA,2022-05-29
Product6,99,99,US_WA,2022-05-30
Product6,99,99,US_WA,2022-05-31
Product6,99,99,US_WA,2022-06-01
Product6,99,99,US_WA,2022-06-02
Product6,99,99,US_WA,2022-06-03
Product6,99,99,US_WA,2022-06-04
Product6,99,99,US_WA,2022-06-05
Product6,99,99,US_WA,2022-06-06
Product6,99,99,US_WA,2022-06-07
Product6,99,99,US_WA,2022-06-08
Product6,99,99,US_WA,2022-06-09
Product6,99,99,US_WA,2022-06-10
Product6,99,99,US_WA,2022-06-11
Product6,99,99,US_WA,2022-06-12
Product6,99,99,US_WA,2022-06-13
Product6,99,99,US_WA,2022-06-14
Product6,99,99,US_WA,2022-06-15
Product6,99,99,US_WA,2022-06-16
Product6,99,99,US_WA,2022-06-17
Product6,99,99,US_WA,2022-06-18
Product6,99,99,US_WA,2022-06-19
Product6,99,99,US_WA,2022-06-20
Product6,99,99,US_WA,2022-06-21
Product6,99,99,US_WA,2022-06-22
Product6,99,99,US_WA,2022-06-23
Product6,99,99,US_WA,2022-06-24
Product6,99,99,US_WA,2022-06-25
Product6,99,99,US_WA,2022-06-26
Product6,99,99,US_WA,2022-06-27
Product6,99,99,US_WA,2022-06-28
Product6,99,99,US_WA,2022-06-29
Product7,100,100,US_CA,2022-01-01
Product7,100,100,US_CA,2022-01-02
Product7,100,100,US_CA,2022-01-03
Product7,100,100,US_CA,2022-01-04
Product7,100,100,US_CA,2022-01-05
Product7,100,100,US_CA,2022-01-06
Product7,100,100,US_CA,2022-01-07
Product7,100,100,US_CA,2022-01-08
Product7,100,100,US_CA,2022-01-09
Product7,100,100,US_CA,2022-01-10
Product7,100,100,US_CA,2022-01-11
Product7,100,100,US_CA,2022-01-12
Product7,100,100,US_CA,2022-01-13
Product7,100,100,US_CA,2022-01-14
Product7,100,100,US_CA,2022-01-15
Product7,100,100,US_CA,2022-01-16
Product7,100,100,US_CA,2022-01-17
Product7,100,100,US_CA,2022-01-18
Product7,100,100,US_CA,2022-01-19
Product7,100,100,US_CA,2022-01-20
Product7,100,100,US_CA,2022-01-21
Product7,100,100,US_CA,2022-01-22
Product7,100,100,US_CA,2022-01-23
Product7,100,100,US_CA,2022-01-24
Product7,100,100,US_CA,2022-01-25
Product7,100,100,US_CA,2022-01-26
Product7,100,100,US_CA,2022-01-27
Product7,100,100,US_CA,2022-01-28
Product7,100,100,US_CA,2022-01-29
Product7,100,100,US_CA,2022-01-30
Product7,100,100,US_CA,2022-01-31
Product7,100,100,US_CA,2022-02-01
Product7,100,100,US_CA,2022-02-02
Product7,100,100,US_CA,2022-02-03
Product7,100,100,US_CA,2022-02-04
Product7,100,100,US_CA,2022-02-05
Product7,100,100,US_CA,2022-02-06
Product7,100,100,US_CA,2022-02-07
Product7,100,100,US_CA,2022-02-08
Product7,100,100,US_CA,2022-02-09
Product7,100,100,US_CA,2022-02-10
Product7,100,100,US_CA,2022-02-11
Product7,100,100,US_CA,2022-02-12
Product7,100,100,US_CA,2022-02-13
Product7,100,100,US_CA,2022-02-14
Product7,100,100,US_CA,2022-02-15
Product7,100,100,US_CA,2022-02-16
Product7,100,100,US_CA,2022-02-17
Product7,100,100,US_CA,2022-02-18
Product7,100,100,US_CA,2022-02-19
Product7,100,100,US_CA,2022-02-20
Product7,100,100,US_CA,2022-02-21
Product7,100,100,US_CA,2022-02-22
Product7,100,100,US_CA,2022-02-23
Product7,100,100,US_CA,2022-02-24
Product7,100,100,US_CA,2022-02-25
Product7,100,100,US_CA,2022-02-26
Product7,100,100,US_CA,2022-02-27
Product7,100,100,US_CA,2022-02-28
Product7,100,100,US_CA,2022-03-01
Product7,100,100,US_CA,2022-03-02
Product7,100,100,US_CA,2022-03-03
Product7,100,100,US_CA,2022-03-04
Product7,100,100,US_CA,2022-03-05
Product7,100,100,US_CA,2022-03-06
Product7,100,100,US_CA,2022-03-07
Product7,100,100,US_CA,2022-03-08
Product7,100,100,US_CA,2022-03-09
Product7,100,100,US_CA,2022-03-10
Product7,100,100,US_CA,2022-03-11
Product7,100,100,US_CA,2022-03-12
Product7,100,100,US_CA,2022-03-13
Product7,100,100,US_CA,2022-03-14
Product7,100,100,US_CA,2022-03-15
Product7,100,100,US_CA,2022-03-16
Product7,100,100,US_CA,2022-03-17
Product7,100,100,US_CA,2022-03-18
Product7,100,100,US_CA,2022-03-19
Product7,100,100,US_CA,2022-03-20
Product7,100,100,US_CA,2022-03-21
Product7,100,100,US_CA,2022-03-22
Product7,100,100,US_CA,2022-03-23
Product7,100,100,US_CA,2022-03-24
Product7,100,100,US_CA,2022-03-25
Product7,100,100,US_CA,2022-03-26
Product7,100,100,US_CA,2022-03-27
Product7,100,100,US_CA,2022-03-28
Product7,100,100,US_CA,2022-03-29
Product7,100,100,US_CA,2022-03-30
Product7,100,100,US_CA,2022-03-31
Product7,100,100,US_CA,2022-04-01
Product7,100,100,US_CA,2022-04-02
Product7,100,100,US_CA,2022-04-03
Product7,100,100,US_CA,2022-04-04
Product7,100,100,US_CA,2022-04-05
Product7,100,100,US_CA,2022-04-06
Product7,100,100,US_CA,2022-04-07
Product7,100,100,US_CA,2022-04-08
Product7,100,100,US_CA,2022-04-09
Product7,100,100,US_CA,2022-04-10
Product7,100,100,US_CA,2022-04-11
Product7,100,100,US_CA,2022-04-12
Product7,100,100,US_CA,2022-04-13
Product7,100,100,US_CA,2022-04-14
Product7,100,100,US_CA,2022-04-15
Product7,100,100,US_CA,2022-04-16
Product7,100,100,US_CA,2022-04-17
Product7,100,100,US_CA,2022-04-18
Product7,100,100,US_CA,2022-04-19
Product7,100,100,US_CA,2022-04-20
Product7,100,100,US_CA,2022-04-21
Product7,100,100,US_CA,2022-04-22
Product7,100,100,US_CA,2022-04-23
Product7,100,100,US_CA,2022-04-24
Product7,100,100,US_CA,2022-04-25
Product7,100,100,US_CA,2022-04-26
Product7,100,100,US_CA,2022-04-27
Product7,100,100,US_CA,2022-04-28
Product7,100,100,US_CA,2022-04-29
Product7,100,100,US_CA,2022-04-30
Product7,100,100,US_CA,2022-05-01
Product7,100,100,US_CA,2022-05-02
Product7,100,100,US_CA,2022-05-03
Product7,100,100,US_CA,2022-05-04
Product7,100,100,US_CA,2022-05-05
Product7,100,100,US_CA,2022-05-06
Product7,100,100,US_CA,2022-05-07
Product7,100,100,US_CA,2022-05-08
Product7,100,100,US_CA,2022-05-09
Product7,100,100,US_CA,2022-05-10
Product7,100,100,US_CA,2022-05-11
Product7,100,100,US_CA,2022-05-12
Product7,100,100,US_CA,2022-05-13
Product7,100,100,US_CA,2022-05-14
Product7,100,100,US_CA,2022-05-15
Product7,100,100,US_CA,2022-05-16
Product7,100,100,US_CA,2022-05-17
Product7,100,100,US_CA,2022-05-18
Product7,100,100,US_CA,2022-05-19
Product7,100,100,US_CA,2022-05-20
Product7,100,100,US_CA,2022-05-21
Product7,100,100,US_CA,2022-05-22
Product7,100,100,US_CA,2022-05-23
Product7,100,100,US_CA,2022-05-24
Product7,100,100,US_CA,2022-05-25
Product7,100,100,US_CA,2022-05-26
Product7,100,100,US_CA,2022-05-27
Product7,100,100,US_CA,2022-05-28
Product7,100,100,US_CA,2022-05-29
Product7,100,100,US_CA,2022-05-30
Product7,100,100,US_CA,2022-05-31
Product7,100,100,US_CA,2022-06-01
Product7,100,100,US_CA,2022-06-02
Product7,100,100,US_CA,2022-06-03
Product7,100,100,US_CA,2022-06-04
Product7,100,100,US_CA,2022-06-05
Product7,100,100,US_CA,2022-06-06
Product7,100,100,US_CA,2022-06-07
Product7,100,100,US_CA,2022-06-08
Product7,100,100,US_CA,2022-06-09
Product7,100,100,US_CA,2022-06-10
Product7,100,100,US_CA,2022-06-11
Product7,100,100,US_CA,2022-06-12
Product7,100,100,US_CA,2022-06-13
Product7,100,100,US_CA,2022-06-14
Product7,100,100,US_CA,2022-06-15
Product7,100,100,US_CA,2022-06-16
Product7,100,100,US_CA,2022-06-17
Product7,100,100,US_CA,2022-06-18
Product7,100,100,US_CA,2022-06-19
Product7,100,100,US_CA,2022-06-20
Product7,100,100,US_CA,2022-06-21
Product7,100,100,US_CA,2022-06-22
Product7,100,100,US_CA,2022-06-23
Product7,100,100,US_CA,2022-06-24
Product7,100,100,US_CA,2022-06-25
Product7,100,100,US_CA,2022-06-26
Product7,100,100,US_CA,2022-06-27
Product7,100,100,US_CA,2022-06-28
Product7,100,100,US_CA,2022-06-29
Product8,66,66,US_CA,2022-01-01
Product8,66,66,US_CA,2022-01-02
Product8,66,66,US_CA,2022-01-03
Product8,66,66,US_CA,2022-01-04
Product8,66,66,US_CA,2022-01-05
Product8,66,66,US_CA,2022-01-06
Product8,66,66,US_CA,2022-01-07
Product8,66,66,US_CA,2022-01-08
Product8,66,66,US_CA,2022-01-09
Product8,66,66,US_CA,2022-01-10
Product8,66,66,US_CA,2022-01-11
Product8,66,66,US_CA,2022-01-12
Product8,66,66,US_CA,2022-01-13
Product8,66,66,US_CA,2022-01-14
Product8,66,66,US_CA,2022-01-15
Product8,66,66,US_CA,2022-01-16
Product8,66,66,US_CA,2022-01-17
Product8,66,66,US_CA,2022-01-18
Product8,66,66,US_CA,2022-01-19
Product8,66,66,US_CA,2022-01-20
Product8,66,66,US_CA,2022-01-21
Product8,66,66,US_CA,2022-01-22
Product8,66,66,US_CA,2022-01-23
Product8,66,66,US_CA,2022-01-24
Product8,66,66,US_CA,2022-01-25
