id_sales,id_customer,sales_rep,dim_product,dim_region,m_amount,ds
1263,819,Sam,Product1,US_NY,88,2022-02-10
1264,9990,Paul,Product1,US_NY,88,2022-02-10
1265,6885,Nancy,Product1,US_CA,88,2022-02-10
1266,9731,Sam,Product1,US_WA,88,2022-02-10
1267,8501,Sam,Product1,US_NY,88,2022-02-10
1268,624,Nancy,Product1,US_WA,88,2022-02-11
1269,9469,David,Product1,US_WA,88,2022-02-11
1270,8860,Sam,Product1,US_NY,88,2022-02-11
1271,7768,Paul,Product1,US_NY,88,2022-02-11
1272,5740,David,Product1,US_OR,88,2022-02-11
1273,5221,Raj,Product1,US_NY,88,2022-02-11
1274,5289,Raj,Product1,US_OR,88,2022-02-11
1275,875,David,Product1,US_CA,88,2022-02-11
1276,6912,Paul,Product1,US_WA,88,2022-02-11
1277,9398,David,Product1,US_CA,88,2022-02-11
1278,4880,Nancy,Product1,US_WA,88,2022-02-11
1279,7588,David,Product1,US_NY,88,2022-02-11
1280,5695,Paul,Product1,US_OR,88,2022-02-11
1281,1531,Raj,Product1,US_WA,88,2022-02-11
1282,2063,David,Product1,US_OR,88,2022-02-11
1283,2311,Nancy,Product1,US_NY,88,2022-02-11
1284,6267,David,Product1,US_WA,88,2022-02-11
1285,2941,David,Product1,US_CA,88,2022-02-11
1286,2005,Raj,Product1,US_CA,88,2022-02-11
1287,9778,Nancy,Product1,US_OR,88,2022-02-11
1288,8942,Raj,Product1,US_CA,88,2022-02-11
1289,9586,Sam,Product1,US_NY,88,2022-02-11
1290,6817,Nancy,Product1,US_OR,88,2022-02-11
1291,5903,David,Product1,US_NY,88,2022-02-11
1292,3804,Nancy,Product1,US_CA,88,2022-02-11
1293,5853,Nancy,Product1,US_NY,88,2022-02-11
1294,559,Paul,Product1,US_WA,88,2022-02-11
1295,7718,Raj,Product1,US_NY,88,2022-02-11
1296,9532,Sam,Product1,US_CA,88,2022-02-11
1297,4765,Raj,Product1,US_WA,88,2022-02-11
1298,5661,Raj,Product1,US_CA,88,2022-02-11
1299,9872,Nancy,Product1,US_OR,88,2022-02-11
1300,3899,Nancy,Product1,US_WA,88,2022-02-11
1301,7826,David,Product1,US_NY,88,2022-02-11
1302,5610,Paul,Product1,US_NY,88,2022-02-11
1303,379,David,Product1,US_NY,88,2022-02-11
1304,8735,David,Product1,US_NY,88,2022-02-12
1305,5833,Paul,Product1,US_OR,88,2022-02-12
1306,2496,Paul,Product1,US_OR,88,2022-02-12
1307,3142,Paul,Product1,US_CA,88,2022-02-12
1308,8016,Sam,Product1,US_WA,88,2022-02-12
1309,7367,Raj,Product1,US_CA,88,2022-02-12
1310,1077,Paul,Product1,US_WA,88,2022-02-12
1311,9769,Nancy,Product1,US_NY,88,2022-02-12
1312,4681,Paul,Product1,US_WA,88,2022-02-12
1313,2363,Paul,Product1,US_WA,88,2022-02-12
1314,6181,Raj,Product1,US_WA,88,2022-02-12
1315,7601,David,Product1,US_OR,88,2022-02-12
1316,3741,Nancy,Product1,US_OR,88,2022-02-12
1317,3953,Raj,Product1,US_CA,88,2022-02-12
1318,9414,David,Product1,US_CA,88,2022-02-12
1319,7840,Nancy,Product1,US_WA,88,2022-02-12
1320,3231,Paul,Product1,US_NY,88,2022-02-12
1321,6879,Raj,Product1,US_CA,88,2022-02-12
1322,8947,David,Product1,US_NY,88,2022-02-12
1323,4541,Nancy,Product1,US_NY,88,2022-02-12
1324,3741,David,Product1,US_WA,88,2022-02-12
1325,6834,Raj,Product1,US_WA,88,2022-02-12
1326,8765,Raj,Product1,US_WA,88,2022-02-12
1327,6441,Paul,Product1,US_WA,88,2022-02-12
1328,7000,Paul,Product1,US_OR,88,2022-02-12
1329,2704,David,Product1,US_OR,88,2022-02-12
1330,618,David,Product1,US_WA,88,2022-02-12
1331,1670,Raj,Product1,US_WA,88,2022-02-12
1332,4913,Nancy,Product1,US_WA,88,2022-02-12
1333,8931,Sam,Product1,US_NY,88,2022-02-12
1334,2906,Raj,Product1,US_WA,88,2022-02-12
1335,2479,David,Product1,US_OR,88,2022-02-12
1336,4394,Nancy,Product1,US_CA,88,2022-02-12
1337,7821,Nancy,Product1,US_WA,88,2022-02-12
1338,1995,Paul,Product1,US_CA,88,2022-02-12
1339,5960,Sam,Product1,US_CA,88,2022-02-12
1340,9329,Nancy,Product1,US_OR,88,2022-02-12
1341,9614,Raj,Product1,US_CA,88,2022-02-12
1342,4296,Paul,Product1,US_WA,88,2022-02-12
1343,2698,Sam,Product1,US_OR,88,2022-02-12
1344,5021,Nancy,Product1,US_NY,88,2022-02-12
1345,506,Nancy,Product1,US_WA,88,2022-02-12
1346,1969,Raj,Product1,US_WA,88,2022-02-12
1347,6945,Nancy,Product1,US_CA,88,2022-02-12
1348,3073,Raj,Product1,US_NY,88,2022-02-12
1349,9042,Paul,Product1,US_NY,88,2022-02-12
1350,6518,Paul,Product1,US_WA,88,2022-02-12
1351,370,Sam,Product1,US_NY,88,2022-02-12
1352,7373,Nancy,Product1,US_CA,88,2022-02-12
1353,4461,David,Product1,US_WA,88,2022-02-12
1354,3901,Nancy,Product1,US_OR,88,2022-02-13
1355,1142,Nancy,Product1,US_WA,88,2022-02-13
1356,3918,Paul,Product1,US_NY,88,2022-02-13
1357,4405,Raj,Product1,US_OR,88,2022-02-13
1358,9141,Nancy,Product1,US_WA,88,2022-02-13
1359,2582,Nancy,Product1,US_NY,88,2022-02-13
1360,1782,David,Product1,US_NY,88,2022-02-13
1361,5,Paul,Product1,US_CA,88,2022-02-13
1362,9984,Sam,Product1,US_WA,88,2022-02-13
1363,7452,Nancy,Product1,US_CA,88,2022-02-13
1364,893,David,Product1,US_CA,88,2022-02-13
1365,22,David,Product1,US_OR,88,2022-02-13
1366,6199,Paul,Product1,US_WA,88,2022-02-13
1367,9766,Sam,Product1,US_CA,88,2022-02-13
1368,567,Paul,Product1,US_OR,88,2022-02-13
1369,851,Raj,Product1,US_WA,88,2022-02-13
1370,5664,Raj,Product1,US_WA,88,2022-02-13
1371,2441,Nancy,Product1,US_OR,88,2022-02-13
1372,9892,Sam,Product1,US_CA,88,2022-02-13
1373,4531,David,Product1,US_CA,88,2022-02-13
1374,8629,David,Product1,US_WA,88,2022-02-13
1375,1141,Nancy,Product1,US_WA,88,2022-02-13
1376,6262,Sam,Product1,US_CA,88,2022-02-13
1377,6483,Paul,Product1,US_OR,88,2022-02-13
1378,3017,Paul,Product1,US_WA,88,2022-02-13
1379,3901,Nancy,Product1,US_WA,88,2022-02-13
1380,3516,Nancy,Product1,US_OR,88,2022-02-13
1381,4294,Sam,Product1,US_WA,88,2022-02-13
1382,9902,Paul,Product1,US_NY,88,2022-02-13
1383,9022,Raj,Product1,US_WA,88,2022-02-13
1384,2052,Nancy,Product1,US_NY,88,2022-02-13
1385,8257,Paul,Product1,US_OR,88,2022-02-13
1386,5129,David,Product1,US_WA,88,2022-02-13
1387,1157,Paul,Product1,US_NY,88,2022-02-13
1388,6364,David,Product1,US_NY,88,2022-02-13
1389,3830,David,Product1,US_CA,88,2022-02-13
1390,4339,Paul,Product1,US_WA,88,2022-02-13
1391,808,Nancy,Product1,US_CA,88,2022-02-13
1392,7423,Sam,Product1,US_WA,88,2022-02-13
1393,1396,Nancy,Product1,US_CA,88,2022-02-13
1394,2878,Nancy,Product1,US_WA,88,2022-02-13
1395,696,Nancy,Product1,US_CA,88,2022-02-13
1396,9855,David,Product1,US_OR,88,2022-02-13
1397,4158,David,Product1,US_NY,88,2022-02-13
1398,5192,Sam,Product1,US_OR,88,2022-02-13
1399,3055,David,Product1,US_NY,88,2022-02-13
1400,1565,Paul,Product1,US_CA,88,2022-02-13
1401,7079,Raj,Product1,US_CA,88,2022-02-13
1402,9223,Nancy,Product1,US_WA,88,2022-02-13
1403,5261,David,Product1,US_WA,88,2022-02-13
1404,4063,Paul,Product1,US_CA,88,2022-02-13
1405,2504,Paul,Product1,US_CA,88,2022-02-13
1406,6423,David,Product1,US_NY,88,2022-02-13
1407,4783,Nancy,Product1,US_NY,88,2022-02-13
1408,8981,David,Product1,US_WA,88,2022-02-13
1409,9442,Nancy,Product1,US_OR,88,2022-02-13
1410,7732,Nancy,Product1,US_NY,88,2022-02-13
1411,1836,Paul,Product1,US_CA,88,2022-02-13
1412,4875,David,Product1,US_WA,88,2022-02-13
1413,400,Nancy,Product1,US_OR,88,2022-02-13
1414,5534,Raj,Product1,US_CA,88,2022-02-13
1415,8525,Sam,Product1,US_CA,88,2022-02-14
1416,9811,Raj,Product1,US_NY,88,2022-02-14
1417,3833,Sam,Product1,US_WA,88,2022-02-14
1418,9948,Raj,Product1,US_CA,88,2022-02-14
1419,940,Paul,Product1,US_CA,88,2022-02-14
1420,5928,Raj,Product1,US_WA,88,2022-02-14
1421,6404,Paul,Product1,US_OR,88,2022-02-14
1422,3508,Sam,Product1,US_CA,88,2022-02-14
1423,4871,Nancy,Product1,US_OR,88,2022-02-14
1424,5470,Paul,Product1,US_OR,88,2022-02-14
1425,4282,Raj,Product1,US_OR,88,2022-02-14
1426,9661,Sam,Product1,US_CA,88,2022-02-14
1427,8836,Sam,Product1,US_NY,88,2022-02-14
1428,4479,Sam,Product1,US_CA,88,2022-02-14
1429,9202,David,Product1,US_WA,88,2022-02-14
1430,181,David,Product1,US_OR,88,2022-02-14
1431,4710,David,Product1,US_OR,88,2022-02-15
1432,5962,Sam,Product1,US_NY,88,2022-02-15
1433,6181,Paul,Product1,US_NY,88,2022-02-15
1434,1660,Paul,Product1,US_OR,88,2022-02-15
1435,7131,David,Product1,US_WA,88,2022-02-15
1436,4342,Paul,Product1,US_WA,88,2022-02-15
1437,6684,David,Product1,US_CA,88,2022-02-15
1438,9775,Paul,Product1,US_WA,88,2022-02-15
1439,1900,Raj,Product1,US_CA,88,2022-02-15
1440,605,David,Product1,US_OR,88,2022-02-15
1441,3282,David,Product1,US_OR,88,2022-02-15
1442,8152,Nancy,Product1,US_NY,88,2022-02-15
1443,9248,Raj,Product1,US_OR,88,2022-02-15
1444,8527,Raj,Product1,US_CA,88,2022-02-15
1445,4915,Raj,Product1,US_OR,88,2022-02-15
1446,2291,Paul,Product1,US_NY,88,2022-02-15
1447,5821,Nancy,Product1,US_NY,88,2022-02-15
1448,9512,Paul,Product1,US_OR,88,2022-02-15
1449,8299,Sam,Product1,US_OR,88,2022-02-15
1450,8125,David,Product1,US_CA,88,2022-02-15
1451,2472,David,Product1,US_NY,88,2022-02-15
1452,3584,Nancy,Product1,US_OR,88,2022-02-15
1453,5973,David,Product1,US_OR,88,2022-02-15
1454,7910,Nancy,Product1,US_WA,88,2022-02-15
1455,4280,David,Product1,US_WA,88,2022-02-15
1456,997,Sam,Product1,US_OR,88,2022-02-15
1457,3886,David,Product1,US_NY,88,2022-02-15
1458,397,Sam,Product1,US_OR,88,2022-02-15
1459,3538,David,Product1,US_WA,88,2022-02-15
1460,8759,Nancy,Product1,US_OR,88,2022-02-15
1461,8727,Sam,Product1,US_CA,88,2022-02-15
1462,7026,Raj,Product1,US_CA,88,2022-02-15
1463,206,Nancy,Product1,US_CA,88,2022-02-15
1464,5099,Nancy,Product1,US_CA,88,2022-02-15
1465,8440,Nancy,Product1,US_NY,88,2022-02-15
1466,9096,Nancy,Product1,US_NY,88,2022-02-15
1467,4185,Raj,Product1,US_CA,88,2022-02-15
1468,6969,Raj,Product1,US_OR,88,2022-02-15
1469,3664,Sam,Product1,US_OR,88,2022-02-15
1470,2490,Raj,Product1,US_CA,88,2022-02-15
1471,1165,Paul,Product1,US_OR,88,2022-02-15
1472,4518,Nancy,Product1,US_OR,88,2022-02-15
1473,2151,Sam,Product1,US_NY,88,2022-02-15
1474,3343,Raj,Product1,US_WA,88,2022-02-15
1475,6207,Paul,Product1,US_CA,88,2022-02-15
1476,8766,Sam,Product1,US_CA,88,2022-02-15
1477,557,David,Product1,US_OR,88,2022-02-15
1478,2617,David,Product1,US_CA,88,2022-02-15
1479,5920,Sam,Product1,US_NY,88,2022-02-15
1480,8260,Nancy,Product1,US_NY,88,2022-02-15
1481,8710,Sam,Product1,US_OR,88,2022-02-15
1482,8935,Sam,Product1,US_NY,88,2022-02-15
1483,6024,Sam,Product1,US_OR,88,2022-02-15
1484,8638,David,Product1,US_OR,88,2022-02-16
1485,578,Sam,Product1,US_OR,88,2022-02-16
1486,3495,Raj,Product1,US_CA,88,2022-02-16
1487,1677,Sam,Product1,US_OR,88,2022-02-16
1488,2220,Sam,Product1,US_CA,88,2022-02-16
1489,4983,Raj,Product1,US_CA,88,2022-02-16
1490,2762,Paul,Product1,US_WA,88,2022-02-16
1491,3103,Raj,Product1,US_OR,88,2022-02-16
1492,6969,Nancy,Product1,US_OR,88,2022-02-16
1493,3202,Nancy,Product1,US_WA,88,2022-02-16
1494,2460,Raj,Product1,US_NY,88,2022-02-16
1495,3236,Nancy,Product1,US_CA,88,2022-02-16
1496,281,Raj,Product1,US_OR,88,2022-02-16
1497,8483,David,Product1,US_CA,88,2022-02-16
1498,4297,David,Product1,US_OR,88,2022-02-16
1499,8682,Raj,Product1,US_NY,88,2022-02-16
1500,1766,Sam,Product1,US_OR,88,2022-02-16
1501,1565,Paul,Product1,US_WA,88,2022-02-16
1502,971,Raj,Product1,US_OR,88,2022-02-16
1503,7241,Sam,Product1,US_NY,88,2022-02-16
1504,7434,David,Product1,US_NY,88,2022-02-16
1505,587,Raj,Product1,US_NY,88,2022-02-16
1506,5746,Paul,Product1,US_WA,88,2022-02-16
1507,2258,Sam,Product1,US_NY,88,2022-02-16
1508,8218,Paul,Product1,US_NY,88,2022-02-16
1509,2524,Paul,Product1,US_NY,88,2022-02-16
1510,8657,Paul,Product1,US_WA,88,2022-02-16
1511,2872,Paul,Product1,US_NY,88,2022-02-16
1512,8026,Nancy,Product1,US_CA,88,2022-02-16
1513,9168,Raj,Product1,US_OR,88,2022-02-16
1514,6200,Raj,Product1,US_CA,88,2022-02-16
1515,8613,Sam,Product1,US_OR,88,2022-02-16
1516,1786,Paul,Product1,US_NY,88,2022-02-16
1517,7690,Paul,Product1,US_NY,88,2022-02-16
1518,7815,Raj,Product1,US_OR,88,2022-02-16
1519,4604,Paul,Product1,US_WA,88,2022-02-16
1520,6250,Paul,Product1,US_OR,88,2022-02-17
1521,8912,Raj,Product1,US_NY,88,2022-02-17
1522,5500,David,Product1,US_WA,88,2022-02-17
1523,9961,David,Product1,US_WA,88,2022-02-17
1524,9982,Raj,Product1,US_CA,88,2022-02-17
1525,3312,Sam,Product1,US_NY,88,2022-02-17
1526,6815,Nancy,Product1,US_WA,88,2022-02-17
1527,1834,Raj,Product1,US_NY,88,2022-02-17
1528,1706,Raj,Product1,US_NY,88,2022-02-17
1529,7263,Paul,Product1,US_CA,88,2022-02-17
1530,2821,David,Product1,US_WA,88,2022-02-17
1531,9377,Paul,Product1,US_OR,88,2022-02-17
1532,9150,Raj,Product1,US_OR,88,2022-02-17
1533,7911,Raj,Product1,US_OR,88,2022-02-17
1534,6959,Paul,Product1,US_NY,88,2022-02-17
1535,7915,Raj,Product1,US_WA,88,2022-02-17
1536,7390,Paul,Product1,US_NY,88,2022-02-17
1537,6095,Sam,Product1,US_NY,88,2022-02-17
1538,3664,David,Product1,US_OR,88,2022-02-17
1539,8793,Paul,Product1,US_WA,88,2022-02-17
1540,2257,Nancy,Product1,US_NY,88,2022-02-17
1541,5204,Nancy,Product1,US_NY,88,2022-02-17
1542,5744,David,Product1,US_OR,88,2022-02-17
1543,6888,Sam,Product1,US_CA,88,2022-02-17
1544,9941,Sam,Product1,US_OR,88,2022-02-17
1545,5879,Nancy,Product1,US_CA,88,2022-02-17
1546,1772,David,Product1,US_WA,88,2022-02-17
1547,3320,Paul,Product1,US_WA,88,2022-02-17
1548,9937,Sam,Product1,US_OR,88,2022-02-17
1549,8147,Raj,Product1,US_OR,88,2022-02-17
1550,7451,Sam,Product1,US_WA,88,2022-02-17
1551,6907,Nancy,Product1,US_WA,88,2022-02-17
1552,42,Raj,Product1,US_WA,88,2022-02-17
1553,2080,Sam,Product1,US_OR,88,2022-02-17
1554,9825,Paul,Product1,US_CA,88,2022-02-17
1555,7293,Nancy,Product1,US_NY,88,2022-02-17
1556,3426,David,Product1,US_CA,88,2022-02-17
1557,4773,Sam,Product1,US_OR,88,2022-02-17
1558,3959,David,Product1,US_CA,88,2022-02-17
1559,3863,Sam,Product1,US_WA,88,2022-02-17
1560,8416,Paul,Product1,US_WA,88,2022-02-17
1561,2008,David,Product1,US_NY,88,2022-02-17
1562,2590,Raj,Product1,US_WA,88,2022-02-18
1563,3035,Sam,Product1,US_NY,88,2022-02-18
1564,6246,Raj,Product1,US_NY,88,2022-02-18
1565,9522,Nancy,Product1,US_WA,88,2022-02-18
1566,9827,Nancy,Product1,US_OR,88,2022-02-18
1567,5636,Paul,Product1,US_CA,88,2022-02-19
1568,4906,Sam,Product1,US_NY,88,2022-02-19
1569,1401,Nancy,Product1,US_WA,88,2022-02-19
1570,7274,Sam,Product1,US_WA,88,2022-02-19
1571,4024,Paul,Product1,US_OR,88,2022-02-19
1572,7301,Sam,Product1,US_OR,88,2022-02-19
1573,6203,Nancy,Product1,US_OR,88,2022-02-19
1574,7685,David,Product1,US_NY,88,2022-02-19
1575,4876,David,Product1,US_NY,88,2022-02-21
1576,4387,Raj,Product1,US_WA,88,2022-02-21
1577,7192,Nancy,Product1,US_NY,88,2022-02-21
1578,4097,Raj,Product1,US_OR,88,2022-02-21
1579,807,David,Product1,US_WA,88,2022-02-21
1580,8517,Paul,Product1,US_CA,88,2022-02-21
1581,6924,Raj,Product1,US_WA,88,2022-02-21
1582,9402,Sam,Product1,US_WA,88,2022-02-21
1583,3814,David,Product1,US_NY,88,2022-02-21
1584,5478,Raj,Product1,US_CA,88,2022-02-21
1585,8803,Raj,Product1,US_NY,88,2022-02-21
1586,4893,David,Product1,US_NY,88,2022-02-21
1587,63,Nancy,Product1,US_CA,88,2022-02-21
1588,4075,Raj,Product1,US_OR,88,2022-02-21
1589,8602,Sam,Product1,US_WA,88,2022-02-21
1590,9745,Paul,Product1,US_CA,88,2022-02-21
1591,6269,Paul,Product1,US_OR,88,2022-02-21
1592,3074,Paul,Product1,US_NY,88,2022-02-21
1593,4128,Paul,Product1,US_OR,88,2022-02-21
1594,6433,David,Product1,US_OR,88,2022-02-21
1595,7516,David,Product1,US_CA,88,2022-02-21
1596,8353,Nancy,Product1,US_WA,88,2022-02-21
1597,390,Paul,Product1,US_WA,88,2022-02-21
1598,4240,Nancy,Product1,US_CA,88,2022-02-21
1599,2411,Sam,Product1,US_CA,88,2022-02-21
1600,5475,Sam,Product1,US_CA,88,2022-02-21
1601,2014,Nancy,Product1,US_NY,88,2022-02-21
1602,2554,Sam,Product1,US_CA,88,2022-02-21
1603,5604,Paul,Product1,US_WA,88,2022-02-21
1604,5757,Sam,Product1,US_OR,88,2022-02-21
1605,777,Nancy,Product1,US_OR,88,2022-02-21
1606,4252,Raj,Product1,US_WA,88,2022-02-21
1607,4121,David,Product1,US_NY,88,2022-02-21
1608,6665,Sam,Product1,US_WA,88,2022-02-21
1609,1662,Nancy,Product1,US_WA,88,2022-02-21
1610,2159,Paul,Product1,US_NY,88,2022-02-21
1611,3828,David,Product1,US_NY,88,2022-02-21
1612,6566,Raj,Product1,US_NY,88,2022-02-21
1613,1849,David,Product1,US_CA,88,2022-02-21
1614,4021,Sam,Product1,US_WA,88,2022-02-21
1615,936,David,Product1,US_CA,88,2022-02-21
1616,4247,Sam,Product1,US_OR,88,2022-02-21
1617,8341,Nancy,Product1,US_WA,88,2022-02-21
1618,9629,David,Product1,US_NY,88,2022-02-21
1619,2513,David,Product1,US_WA,88,2022-02-21
1620,8660,Raj,Product1,US_WA,88,2022-02-21
1621,2396,Raj,Product1,US_OR,88,2022-02-21
1622,9269,Paul,Product1,US_CA,88,2022-02-21
1623,6380,Sam,Product1,US_NY,88,2022-02-21
1624,4337,Nancy,Product1,US_OR,88,2022-02-21
1625,6041,David,Product1,US_CA,88,2022-02-21
1626,878,Sam,Product1,US_WA,88,2022-02-21
1627,6308,Nancy,Product1,US_WA,88,2022-02-21
1628,1549,Nancy,Product1,US_CA,88,2022-02-21
1629,1765,Paul,Product1,US_WA,88,2022-02-21
1630,114,Sam,Product1,US_CA,88,2022-02-21
1631,3425,David,Product1,US_WA,88,2022-02-21
1632,773,Raj,Product1,US_WA,88,2022-02-21
1633,5664,Paul,Product1,US_WA,88,2022-02-21
1634,8427,David,Product1,US_OR,88,2022-02-21
1635,8638,Sam,Product1,US_CA,88,2022-02-21
1636,6697,Sam,Product1,US_WA,88,2022-02-21
1637,2045,Nancy,Product1,US_CA,88,2022-02-21
1638,8463,Sam,Product1,US_WA,88,2022-02-21
1639,577,Raj,Product1,US_WA,88,2022-02-21
1640,8723,Nancy,Product1,US_OR,88,2022-02-21
1641,1397,Nancy,Product1,US_OR,88,2022-02-21
1642,6127,Raj,Product1,US_OR,88,2022-02-21
1643,3539,Paul,Product1,US_WA,88,2022-02-21
1644,517,Raj,Product1,US_NY,88,2022-02-21
1645,1347,Sam,Product1,US_NY,88,2022-02-21
1646,6472,Sam,Product1,US_NY,88,2022-02-21
1647,5770,David,Product1,US_NY,88,2022-02-21
1648,9998,David,Product1,US_OR,88,2022-02-21
1649,4018,Raj,Product1,US_WA,88,2022-02-21
1650,5238,Paul,Product1,US_WA,88,2022-02-21
1651,583,Sam,Product1,US_NY,88,2022-02-21
1652,5188,Sam,Product1,US_NY,88,2022-02-21
1653,5804,Sam,Product1,US_WA,88,2022-02-21
1654,6117,Paul,Product1,US_WA,88,2022-02-21
1655,4401,Raj,Product1,US_WA,88,2022-02-21
1656,8320,Raj,Product1,US_NY,88,2022-02-21
1657,4712,Nancy,Product1,US_NY,88,2022-02-21
1658,5445,David,Product1,US_OR,88,2022-02-21
1659,8036,Sam,Product1,US_WA,88,2022-02-21
1660,9076,Raj,Product1,US_OR,88,2022-02-22
1661,3532,Raj,Product1,US_NY,88,2022-02-22
1662,2933,Raj,Product1,US_CA,88,2022-02-22
1663,2352,David,Product1,US_OR,88,2022-02-22
1664,436,Sam,Product1,US_WA,88,2022-02-22
1665,2438,Raj,Product1,US_CA,88,2022-02-22
1666,5995,Nancy,Product1,US_OR,88,2022-02-22
1667,2748,Paul,Product1,US_NY,88,2022-02-22
1668,5895,Sam,Product1,US_OR,88,2022-02-22
1669,9437,Sam,Product1,US_NY,88,2022-02-23
1670,672,Nancy,Product1,US_NY,88,2022-02-23
1671,4071,Sam,Product1,US_NY,88,2022-02-23
1672,1492,Raj,Product1,US_WA,88,2022-02-23
1673,3289,Nancy,Product1,US_NY,88,2022-02-23
1674,6794,Raj,Product1,US_CA,88,2022-02-23
1675,8873,David,Product1,US_OR,88,2022-02-23
1676,7343,Paul,Product1,US_OR,88,2022-02-23
1677,3315,David,Product1,US_NY,88,2022-02-23
1678,7808,David,Product1,US_OR,88,2022-02-23
1679,9774,Sam,Product1,US_WA,88,2022-02-23
1680,3351,Raj,Product1,US_NY,88,2022-02-24
1681,115,Raj,Product1,US_OR,88,2022-02-24
1682,1606,Paul,Product1,US_NY,88,2022-02-25
1683,6942,Nancy,Product1,US_CA,88,2022-02-25
1684,7196,Sam,Product1,US_WA,88,2022-02-25
1685,7087,Nancy,Product1,US_NY,88,2022-02-25
1686,7330,David,Product1,US_WA,88,2022-02-26
1687,7228,Raj,Product1,US_OR,88,2022-02-26
1688,8370,Sam,Product1,US_CA,88,2022-02-26
1689,9641,Nancy,Product1,US_CA,88,2022-02-26
1690,1104,Raj,Product1,US_OR,88,2022-02-26
1691,5448,Sam,Product1,US_WA,88,2022-02-26
1692,24,Nancy,Product1,US_OR,88,2022-02-26
1693,1425,Raj,Product1,US_NY,88,2022-02-26
1694,5697,Paul,Product1,US_NY,88,2022-02-26
1695,2955,Raj,Product1,US_WA,88,2022-02-26
1696,2451,David,Product1,US_WA,88,2022-02-26
1697,5181,Raj,Product1,US_CA,88,2022-02-26
1698,9906,Nancy,Product1,US_WA,88,2022-02-26
1699,4679,Paul,Product1,US_CA,88,2022-02-26
1700,4854,Raj,Product1,US_NY,88,2022-02-26
1701,6903,Sam,Product1,US_WA,88,2022-02-27
1702,9101,Raj,Product1,US_NY,88,2022-02-27
1703,5797,David,Product1,US_NY,88,2022-02-27
1704,148,Raj,Product1,US_WA,88,2022-02-27
1705,3970,Nancy,Product1,US_NY,88,2022-02-27
1706,512,Nancy,Product1,US_OR,88,2022-02-27
1707,6861,Sam,Product1,US_NY,88,2022-02-27
1708,3634,Sam,Product1,US_WA,88,2022-02-27
1709,9127,David,Product1,US_CA,88,2022-02-27
1710,82,David,Product1,US_CA,88,2022-02-27
1711,8082,Raj,Product1,US_CA,88,2022-02-27
1712,2757,Paul,Product1,US_WA,88,2022-02-27
1713,718,Raj,Product1,US_CA,88,2022-02-27
1714,6650,Nancy,Product1,US_OR,88,2022-02-27
1715,8536,Sam,Product1,US_OR,88,2022-02-27
1716,9868,Raj,Product1,US_WA,88,2022-02-27
1717,2356,Nancy,Product1,US_OR,88,2022-02-27
1718,7561,Sam,Product1,US_NY,88,2022-02-27
1719,6893,Paul,Product1,US_NY,88,2022-02-27
1720,7507,Paul,Product1,US_NY,88,2022-02-27
1721,4499,Raj,Product1,US_WA,88,2022-02-27
1722,8663,Nancy,Product1,US_WA,88,2022-02-27
1723,5600,David,Product1,US_WA,88,2022-02-27
1724,29,Sam,Product1,US_NY,88,2022-02-27
1725,7935,Raj,Product1,US_NY,88,2022-02-27
1726,6691,Sam,Product1,US_WA,88,2022-02-27
1727,7721,Raj,Product1,US_WA,88,2022-02-27
1728,2592,David,Product1,US_WA,88,2022-02-27
1729,6169,Paul,Product1,US_OR,88,2022-02-27
1730,3181,Nancy,Product1,US_OR,88,2022-02-27
1731,2328,Nancy,Product1,US_WA,88,2022-02-27
1732,3253,Paul,Product1,US_WA,88,2022-02-27
1733,2964,Sam,Product1,US_WA,88,2022-02-27
1734,5431,Paul,Product1,US_WA,88,2022-02-27
1735,6405,Paul,Product1,US_WA,88,2022-02-27
1736,2345,David,Product1,US_WA,88,2022-02-27
1737,2411,Paul,Product1,US_CA,88,2022-02-27
1738,9515,Sam,Product1,US_OR,88,2022-02-27
1739,3669,Raj,Product1,US_NY,88,2022-02-27
1740,7165,Sam,Product1,US_CA,88,2022-02-27
1741,7707,David,Product1,US_WA,88,2022-02-27
1742,6750,Paul,Product1,US_CA,88,2022-02-27
1743,2896,David,Product1,US_CA,88,2022-02-27
1744,7680,Raj,Product1,US_WA,88,2022-02-27
1745,8235,Nancy,Product1,US_OR,88,2022-02-27
1746,8765,Raj,Product1,US_OR,88,2022-02-27
1747,5419,David,Product1,US_CA,88,2022-02-27
1748,9680,Raj,Product1,US_WA,88,2022-02-27
1749,5325,David,Product1,US_CA,88,2022-02-27
1750,3102,Sam,Product1,US_CA,88,2022-02-27
1751,9361,Sam,Product1,US_WA,88,2022-02-27
1752,1156,David,Product1,US_WA,88,2022-02-27
1753,5367,Paul,Product1,US_CA,88,2022-02-27
1754,1824,Raj,Product1,US_CA,88,2022-02-27
1755,7109,Paul,Product1,US_CA,88,2022-02-27
1756,2750,David,Product1,US_CA,88,2022-02-27
1757,5463,Sam,Product1,US_OR,88,2022-02-27
1758,578,David,Product1,US_CA,88,2022-02-27
1759,3590,Nancy,Product1,US_CA,88,2022-02-27
1760,8016,David,Product1,US_WA,88,2022-02-27
1761,5842,David,Product1,US_NY,88,2022-02-27
1762,6719,Nancy,Product1,US_NY,88,2022-02-27
1763,5513,Sam,Product1,US_CA,88,2022-02-27
1764,9843,Nancy,Product1,US_NY,88,2022-02-27
1765,529,Nancy,Product1,US_WA,88,2022-02-27
1766,6547,David,Product1,US_WA,88,2022-02-27
